app       , args                                                      , ranks, quartz , ruby   , lassen, borax , boraxo, corona-cpu, dane  , mammoth, matrix-cpu, matrix-gpu, tioga-cpu, tioga-gpu, tuolumne-cpu, tuolumne-gpu
kripke.exe, --niter5--pmethodsweep--groups16--legendre1               , 1    , 2.0928 , 4.3678 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodsweep--groups16--legendre2               , 1    , 1.6919 , 3.5036 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodsweep--groups16--legendre3               , 1    , 1.2659 , 2.7331 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodsweep--groups16--legendre4               , 1    , 0.968  , 2.0388 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodsweep--groups32--legendre0               , 1    , 1.7792 , 3.8687 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodsweep--groups32--legendre1               , 1    , 1.4175 , 3.0582 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodsweep--groups32--legendre2               , 1    , 0.8663 , 1.8274 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodsweep--groups32--legendre3               , 1    , 0.3906 , 1.6607 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodsweep--groups32--legendre4               , 1    , 0.5767 , 1.1847 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodsweep--groups8--legendre0                , 1    , 4.9345 , 10.9791, 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodsweep--groups8--legendre1                , 1    , 4.6794 , 10.1963, 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodsweep--groups8--legendre2                , 1    , 3.1303 , 6.6595 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodsweep--groups8--legendre3                , 1    , 2.6361 , 5.6527 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodsweep--groups8--legendre4                , 1    , 1.5096 , 3.1668 , 1.0   ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
minife.x  , -nx100-ny100-nz100                                        , 1    , 0.7523 ,        , 1.0   , 0.4153, 0.2856, 0.4948    , 0.6053,        , 0.5651    ,           , 0.5476   ,          , 0.5521      , 
minife.x  , -nx100-ny100-nz50                                         , 1    , 0.6783 ,        , 1.0   , 0.3942, 0.2971, 0.5177    , 0.5472,        , 0.5029    ,           , 0.53     ,          , 0.5299      , 
minife.x  , -nx100-ny50-nz50                                          , 1    , 0.6827 ,        , 1.0   , 0.3835, 0.2824, 0.4904    , 0.4569,        , 0.5209    ,           , 0.5032   ,          , 0.4742      , 
minife.x  , -nx100-ny75-nz50                                          , 1    , 0.7455 ,        , 1.0   , 0.4   , 0.2934, 0.4821    , 0.5353,        , 0.53      ,           , 0.5238   ,          , 0.4902      , 
minife.x  , -nx100-ny75-nz75                                          , 1    , 0.7513 ,        , 1.0   , 0.3836, 0.2825, 0.4855    , 0.5919,        , 0.5474    ,           , 0.5302   ,          , 0.5243      , 
minife.x  , -nx125-ny100-nz100                                        , 1    , 0.7658 ,        , 1.0   , 0.4107, 0.301 , 0.4789    , 0.5959,        , 0.5588    ,           , 0.5393   ,          , 0.5424      , 
minife.x  , -nx125-ny100-nz50                                         , 1    , 0.7441 ,        , 1.0   , 0.4151, 0.3033, 0.4914    , 0.5516,        , 0.5648    ,           , 0.5332   ,          , 0.5504      , 
minife.x  , -nx125-ny125-nz125                                        , 1    , 0.7469 ,        , 1.0   , 0.4086, 0.2826, 0.4725    , 0.6127,        , 0.5572    ,           , 0.5269   ,          , 0.5734      , 
minife.x  , -nx125-ny125-nz50                                         , 1    , 0.718  ,        , 1.0   , 0.4023, 0.2875, 0.4995    , 0.5815,        , 0.5496    ,           , 0.5314   ,          , 0.5506      , 
minife.x  , -nx125-ny50-nz50                                          , 1    , 0.7333 ,        , 1.0   , 0.3795, 0.289 , 0.4839    , 0.5416,        , 0.527     ,           , 0.5167   ,          , 0.4971      , 
minife.x  , -nx125-ny75-nz50                                          , 1    , 0.7503 ,        , 1.0   , 0.3925, 0.2822, 0.4937    , 0.5789,        , 0.5521    ,           , 0.5296   ,          , 0.5622      , 
minife.x  , -nx125-ny75-nz75                                          , 1    , 0.7193 ,        , 1.0   , 0.4019, 0.2982, 0.4802    , 0.5518,        , 0.5556    ,           , 0.5385   ,          , 0.5638      , 
minife.x  , -nx150-ny100-nz100                                        , 1    , 0.7431 ,        , 1.0   , 0.4125, 0.2979, 0.4842    , 0.6086,        , 0.5603    ,           , 0.5359   ,          , 0.497       , 
minife.x  , -nx150-ny100-nz50                                         , 1    , 0.7787 ,        , 1.0   , 0.4149, 0.3059, 0.4937    , 0.6   ,        , 0.5684    ,           , 0.5534   ,          , 0.5414      , 
minife.x  , -nx150-ny125-nz125                                        , 1    , 0.7418 ,        , 1.0   , 0.4093, 0.3006, 0.488     , 0.6141,        , 0.567     ,           , 0.5278   ,          , 0.543       , 
minife.x  , -nx150-ny125-nz50                                         , 1    , 0.7616 ,        , 1.0   , 0.4094, 0.3004, 0.487     , 0.6052,        , 0.5569    ,           , 0.5355   ,          , 0.5626      , 
minife.x  , -nx150-ny150-nz150                                        , 1    , 0.7245 ,        , 1.0   , 0.402 , 0.2985, 0.4797    , 0.6175,        , 0.5677    ,           , 0.5281   ,          , 0.646       , 
minife.x  , -nx150-ny150-nz50                                         , 1    , 0.7318 ,        , 1.0   , 0.4089, 0.3007, 0.4899    , 0.598 ,        , 0.5655    ,           , 0.5283   ,          , 0.5614      , 
minife.x  , -nx150-ny50-nz50                                          , 1    , 0.7514 ,        , 1.0   , 0.386 , 0.2821, 0.4928    , 0.4982,        , 0.535     ,           , 0.5167   ,          , 0.4974      , 
minife.x  , -nx150-ny75-nz50                                          , 1    , 0.7725 ,        , 1.0   , 0.4002, 0.3009, 0.4971    , 0.5685,        , 0.5504    ,           , 0.5319   ,          , 0.5367      , 
minife.x  , -nx150-ny75-nz75                                          , 1    , 0.7661 ,        , 1.0   , 0.4112, 0.283 , 0.4819    , 0.6002,        , 0.5593    ,           , 0.5367   ,          , 0.5502      , 
minife.x  , -nx175-ny100-nz100                                        , 1    , 0.7581 ,        , 1.0   , 0.4134, 0.3022, 0.4839    , 0.6126,        , 0.5586    ,           , 0.536    ,          , 0.6397      , 
minife.x  , -nx175-ny100-nz50                                         , 1    , 0.7675 ,        , 1.0   , 0.4047, 0.3007, 0.4919    , 0.5998,        , 0.5488    ,           , 0.5369   ,          , 0.6106      , 
minife.x  , -nx175-ny125-nz125                                        , 1    , 0.7477 ,        , 1.0   , 0.4149, 0.2906, 0.4849    , 0.626 ,        , 0.5733    ,           , 0.5457   ,          , 0.6263      , 
minife.x  , -nx175-ny125-nz50                                         , 1    , 0.7689 ,        , 1.0   , 0.4157, 0.3012, 0.4813    , 0.6017,        , 0.5662    ,           , 0.5394   ,          , 0.5864      , 
minife.x  , -nx175-ny150-nz150                                        , 1    , 0.7493 ,        , 1.0   , 0.4124, 0.3053, 0.4939    , 0.6348,        , 0.5832    ,           , 0.5365   ,          , 0.6704      , 
minife.x  , -nx175-ny150-nz50                                         , 1    , 0.7385 ,        , 1.0   , 0.4121, 0.2882, 0.4846    , 0.6057,        , 0.5626    ,           , 0.5343   ,          , 0.6093      , 
minife.x  , -nx175-ny175-nz175                                        , 1    , 0.7375 ,        , 1.0   , 0.4095, 0.2873, 0.4827    , 0.6374,        , 0.5765    ,           , 0.5376   ,          , 0.6364      , 
minife.x  , -nx175-ny175-nz50                                         , 1    , 0.7344 ,        , 1.0   , 0.4016, 0.3046, 0.4783    , 0.6137,        , 0.5675    ,           , 0.5348   ,          , 0.6655      , 
minife.x  , -nx175-ny50-nz50                                          , 1    , 0.7621 ,        , 1.0   , 0.3898, 0.2936, 0.4948    , 0.5656,        , 0.5412    ,           , 0.5221   ,          , 0.595       , 
minife.x  , -nx175-ny75-nz50                                          , 1    , 0.7641 ,        , 1.0   , 0.4098, 0.3036, 0.4884    , 0.5746,        , 0.5415    ,           , 0.534    ,          , 0.6072      , 
minife.x  , -nx175-ny75-nz75                                          , 1    , 0.7556 ,        , 1.0   , 0.4104, 0.3044, 0.4836    , 0.5904,        , 0.5575    ,           , 0.5379   ,          , 0.6162      , 
minife.x  , -nx200-ny100-nz100                                        , 1    , 0.7367 ,        , 1.0   , 0.41  , 0.2991, 0.4788    , 0.6131,        , 0.5602    ,           , 0.5321   ,          , 0.5498      , 
minife.x  , -nx200-ny100-nz50                                         , 1    , 0.763  ,        , 1.0   , 0.4106, 0.2991, 0.4981    , 0.582 ,        , 0.5545    ,           , 0.5309   ,          , 0.5429      , 
minife.x  , -nx200-ny125-nz125                                        , 1    , 0.7383 ,        , 1.0   , 0.4059, 0.2993, 0.4781    , 0.6196,        , 0.568     ,           , 0.5337   ,          , 0.5608      , 
minife.x  , -nx200-ny125-nz50                                         , 1    , 0.7311 ,        , 1.0   , 0.4079, 0.2814, 0.4771    , 0.6023,        , 0.5518    ,           , 0.5268   ,          , 0.538       , 
minife.x  , -nx200-ny150-nz150                                        , 1    , 0.7553 ,        , 1.0   , 0.4225, 0.2993, 0.4957    , 0.6485,        , 0.5915    ,           , 0.5533   ,          , 0.6469      , 
minife.x  , -nx200-ny150-nz50                                         , 1    , 0.7349 ,        , 1.0   , 0.4072, 0.3024, 0.4797    , 0.6078,        , 0.5573    ,           , 0.5251   ,          , 0.598       , 
minife.x  , -nx200-ny175-nz175                                        , 1    , 0.7287 ,        , 1.0   , 0.4035, 0.2998, 0.4811    , 0.6324,        , 0.5745    ,           , 0.5277   ,          , 0.6226      , 
minife.x  , -nx200-ny175-nz50                                         , 1    , 0.7525 ,        , 1.0   , 0.4119, 0.3026, 0.486     , 0.61  ,        , 0.5687    ,           , 0.5321   ,          , 0.6091      , 
minife.x  , -nx200-ny200-nz200                                        , 1    , 0.7081 ,        , 1.0   , 0.416 , 0.3048, 0.4909    , 0.652 ,        , 0.5872    ,           , 0.5421   ,          , 0.64        , 
